posel,miejsce,k1947_obecny,k1947_klub,k1947_lista,k1952_obecny,k1952_klub,k1952_lista,k1957_obecny,k1957_klub,k1957_lista,k1961_obecny,k1961_klub,k1961_lista,k1965_obecny,k1965_klub,k1965_lista,k1969_obecny,k1969_klub,k1969_lista,k1972_obecny,k1972_klub,k1972_lista,k1976_obecny,k1976_klub,k1976_lista,k1980_obecny,k1980_klub,k1980_lista,k1985_obecny,k1985_klub,k1985_lista,k1989_obecny,k1989_klub,k1989_lista,k1991_obecny,k1991_klub,k1991_lista,k1993_obecny,k1993_klub,k1993_lista,k1997_obecny,k1997_klub,k1997_lista,k2001_obecny,k2001_klub,k2001_lista,k2005_obecny,k2005_klub,k2005_lista,k2007_obecny,k2007_klub,k2007_lista,k2011_obecny,k2011_klub,k2011_lista,k2015_obecny,k2015_klub,k2015_lista,k2019_obecny,k2019_klub,k2019_lista,last_column
Marek Sawicki,"08-04-1958, Sawice",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskiego Stronnictwa Ludowego,True,Klub Poselski Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,True,"Klub Parlamentarny Koalicja Polska - PSL, UED, Konserwatyści",Polskie Stronnictwo Ludowe,AAAA
Marek Wielgus,"20-12-1950, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,"Posłowie niezrzeszeni
",Bezpartyjny Blok Wspierania Reform BBWR,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Marek Zieliński,"07-10-1952, Gorzów Wielkopolski",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Unii Wolności,Unia Demokratyczna,True,Klub Parlamentarny Unii Wolności ,Unia Wolności,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Maria Kurnatowska,"02-07-1945, Strzelno",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Marian Korczak,"24-05-1930, Parcelówka woj. radomskie",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,"Klub Parlamentarny Polskiego Stronnictwa Ludowego
",Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Marian Król,"16-07-1939, Brodziszewo",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Marian Marczewski,"09-08-1948, Turek",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Socjaldemokracji Polskiej,Sojusz Lewicy Demokratycznej - Unia Pracy,False,,,False,,,False,,,False,,,False,,,AAAA
Marian Michalski,"07-12-1936, Załoźce",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Maria Nowakowska,"02-12-1954, Trzebiatów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Marian Piotrowski,"08-09-1939, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Koło Parlamentarne Bezpartyjnego Bloku Wspierania Reform,Bezpartyjny Blok Wspierania Reform BBWR,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Maria Olszewska,"14-04-1948, Iskrzynia",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,"Klub Parlamentarny Polskiego Stronnictwa Ludowego
",Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Maria Stolzman,"02-08-1929, Suserz-Gostynin",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Unii Wolności,Unia Demokratyczna,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Maria Trzcińska-Fajfrowska,"01-08-1937, Poznań",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,"Klub Parlamentarny Unii Wolności
",Unia Demokratyczna,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Maria Walczyńska-Rechmal,"20-08-1946, Kluczbork",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Koło Parlamentarne Polskiej Partii Socjalistycznej,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Maria Zajączkowska,"30-01-1939, Muszyna woj. nowosądeckie",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Unii Wolności,Unia Demokratyczna,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Michał Kowalczyk,"08-02-1937, Aubin - Francja",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Michał Strąk,"14-11-1944, Korytnica",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Mieczysław Czerniawski,"15-07-1948, Glinne",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Mieczysław Jedoń,"28-07-1943, Suczawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej - Unia Pracy,False,,,False,,,False,,,False,,,False,,,AAAA
Mieczysław Kasprzak,"30-03-1953, Jarosław",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskiego Stronnictwa Ludowego,True,Klub Poselski Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,True,"Klub Parlamentarny Koalicja Polska - PSL, UED, Konserwatyści",Polskie Stronnictwo Ludowe,AAAA
Mieczysław Krajewski,"05-05-1932, Mchowo",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Mieczysław Piecka,"17-01-1931, Pruszków",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Miron Pomirski,"26-03-1941, Dzierzęga",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Mirosław Czech,"16-12-1962, Wałcz",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Unii Wolności,Unia Demokratyczna,True,Klub Parlamentarny Unii Wolności ,Unia Wolności,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Mirosław Małachowski,"13-10-1943, Łódź",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Mirosław Pawlak,"02-04-1942, Zielonki gm. Sędziszów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Paweł Kasprzyk,"27-04-1948, Lębork",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Paweł Saar,"26-04-1935, Łódź",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Poseł niezrzeszony,Bezpartyjny Blok Wspierania Reform BBWR,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Piotr Buczkowski,"05-05-1950, Szczecin",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Koło Konserwatywno-Ludowe,Unia Demokratyczna,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Piotr Chojnacki,"09-06-1945, Ignacówka",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Poseł niezrzeszony,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Piotr Ikonowicz,"14-05-1956, Pruszków",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Koło Parlamentarne Polskiej Partii Socjalistycznej,Sojusz Lewicy Demokratycznej,True,Poseł niezrzeszony,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Piotr Kozłowski,"10-01-1955, Puszczykowo",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Piotr Marciniak,"07-09-1949, Łódź",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Piotr Pankanin,"16-04-1948, Złotów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Regina Pawłowska,"19-06-1945, Sadek",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Renata Szynalska,"14-10-1969, Kalisz",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,True,Posłanka niezrzeszona,Sojusz Lewicy Demokratycznej - Unia Pracy,False,,,False,,,False,,,False,,,False,,,AAAA
Robert Kościelny,"02-04-1961, Skawina",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Federacyjny Klub Parlamentarny na Rzecz Akcji Wyborczej Solidarność,Konfederacja Polski Niepodległej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Roman Edward Borek,"18-03-1963, Rzeczniów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Roman Jagieliński,"02-01-1947, Wichrac",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Roman Kurzbauer,"25-09-1941, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Parlamentarne Koło Mniejszości Niemieckiej,Towarzystwo Społeczno-Kulturalne Niemców - DFK,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Roman Nowicki,"10-02-1936, Kościan",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Romuald Ajchler,"19-01-1949, Duszniki Wielkopolskie",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,True,"Koalicyjny Klub Parlamentarny Lewicy (Nowa Lewica, PPS, Razem)",Sojusz Lewicy Demokratycznej,AAAA
Ryszard Bondyra,"24-08-1956, Komarów",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Burski,"01-01-1954, Jeżew",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Federacyjny Klub Parlamentarny na Rzecz Akcji Wyborczej Solidarność,Konfederacja Polski Niepodległej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Faszyński,"20-10-1960, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Grodzicki,"04-02-1948, Warszawa",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Kalbarczyk,"15-08-1945, Dęblin",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Kołodziej,"04-12-1948, Dębno",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Kujawa,"03-07-1932, Przyjma",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Nowak,"29-12-1953, Gdańsk",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Olszewski,"02-01-1951, Gdańsk",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Koło Parlamentarne Bezpartyjnego Bloku Wspierania Reform,Bezpartyjny Blok Wspierania Reform BBWR,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Stanibuła,"24-10-1950, Rachanie",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Zając,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Ryszard Zbrzyzny,"04-05-1955, Lubawka",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej - Unia Pracy,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,True,Klub Poselski Sojusz Lewicy Demokratycznej,Lewica i Demokraci,True,Klub Poselski Sojusz Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,False,,,False,,,AAAA
Sergiusz Karpiński,"12-06-1952, Katowice",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Unia Pracy Klub Parlamentarny,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Seweryn Jurgielaniec,"16-06-1938, Grodno",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Siergiej Plewa,"16-03-1940, Łosinka woj. białostockie",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Sławomir Marczewski,"01-01-1950, Skarżysko-Kamienna",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Sławomir Nowakowski,"31-07-1942, Grodno",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Nowa Demokracja - Koło Poselskie,Unia Pracy,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Stanisław Bartoszek,"25-08-1947, Tarnobrzeg",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Stanisław Ciesielski,"13-10-1958, Żnin",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Stanisław Czajczyński,"07-05-1949, Kalisz",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Stanisław Dzienisiewicz,"01-03-1954, Kowale Oleckie",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Stanisław Fal,"29-04-1954, Niebieszczany",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Klub Parlamentarny Polskiego Stronnictwa Ludowego,Polskie Stronnictwo Ludowe,False,,,False,,,False,,,False,,,False,,,False,,,False,,,AAAA
Stanisław Janas,"15-11-1953, Mielec",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Socjaldemokracji Polskiej,Sojusz Lewicy Demokratycznej - Unia Pracy,False,,,False,,,False,,,False,,,False,,,AAAA
Stanisław Kopeć,"22-04-1947, Szamocin",False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,True,Sojusz Lewicy Demokratycznej Klub Parlamentarny,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,True,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej - Unia Pracy,False,,,False,,,False,,,False,,,False,,,AAAA
